	CHL_chlor_a	KD490_Kd_490	PIC_pic	POC_poc	PAR_par	FLH_nflh	RRS_Rrs_412	RRS_Rrs_443	RRS_Rrs_469	RRS_Rrs_488	RRS_Rrs_531	RRS_Rrs_547	RRS_Rrs_555	RRS_Rrs_645	RRS_Rrs_667	RRS_Rrs_678	SST	GridLat	GridLong
G0599	0.09971363	0.0269	1.2997538e-05	34.300049	25.6839985	0.058912514	0.010385001000000001	0.0079260003	0.00701200225	0.005679000199999999	0.0021210015	0.001557	0.00133300015	0.0001190006725	0.00016900151999999999	0.00019200146	23.005000000000003	-24.958338	-170.04166
G0600	0.10516041000000001	0.0287	1.4998019e-05	36.899902499999996	25.508999	0.051602483000000005	0.0102050005	0.00782700255	0.0069740005	0.00572900105	0.00221000055	0.00164700115	0.0014180001	0.000152999535	0.00019100121999999998	0.00020400062	23.1625	-25.458338	-170.04166
G0601	0.106886237	0.028199999500000003	1.2997538e-05	36.499756	24.047999	0.0549175725	0.010208001500000001	0.007678002	0.00685400135	0.0056660007500000005	0.00216400065	0.00160200145	0.00138700005	0.000141000375	0.00019000098	0.000202002	23.167499499999998	-25.958338	-169.95833
G0602	0.101000603	0.028999999499999998	1.6000122e-05	36.600098	24.251997	0.050115108000000005	0.010691002	0.00813000085	0.00713700055	0.00585200075	0.0022750012	0.0016970001	0.0014460012	0.00015600026	0.00018499978	0.00019900128	22.5625	-26.458338	-169.95833
G0603	0.09038270000000001	0.025599999499999998	1.89952555e-05	31.699951499999997	23.409998	0.046630025	0.010613002	0.008320002	0.0071050002	0.005748002	0.0020240005000000004	0.00152200085	0.001286	0.00016500055999999998	0.00017100014	0.00018499978	22.2674995	-27.291666	-169.95833
G0604	0.0964008345	0.0274999995	1.3999641e-05	34.199951	20.593998499999998	0.0454399585	0.010709001	0.008117001499999998	0.0070410017000000005	0.005731001499999999	0.0021170005500000004	0.00159800055	0.0013160016	0.00015300140000000002	0.00016999989999999998	0.00018300116	21.699999	-28.541666	-169.95833
G0605	0.09183134700000001	0.028699999	1.9997358e-05	35.600098	20.472998	0.057127475999999996	0.011242002000000001	0.00862600075	0.0074690003000000005	0.006081001799999999	0.0023110006	0.00175100005	0.0014529992	0.00021800025999999998	0.000202002005	0.00022199935999999998	21.739998999999997	-28.958338	-169.95833
G0606	0.096934335	0.029199999	3.3996999499999995e-05	36.1999515	19.194998	0.038852453499999995	0.010798002	0.0083450003	0.00722300075	0.0058900007	0.00226900165	0.0017230008	0.0014610011	0.00016199984	0.00020700134499999998	0.0002100002	21.224999500000003	-29.458338	-169.95833
G0607	0.109166525	0.0278	1.1995435e-05	36.199707	18.560999000000002	0.069664955	0.009228002	0.0074959993	0.0066299997	0.005550001	0.002133999	0.0015580021	0.0013420023	0.00013400242	0.00017400086	0.00020200014	20.6575	-29.958338	-169.95833
G0608	0.10820651	0.0298	3.29948965e-05	37.899902	18.0739975	0.051644922499999996	0.00975300175	0.0077449995	0.0068160015	0.0056270008	0.0022210013	0.00167500225	0.0014390014	0.00016800128	0.00021600164499999998	0.000227000565	20.7374995	-30.541666	-169.95833
G0609	0.114867057	0.0288	6.59972425e-05	37.79980449999999	17.156997500000003	0.05300498050000001	0.0089730005	0.0073140003500000005	0.006407	0.0054430013	0.0021269992	0.00158600135	0.00140000135	0.00015800074000000002	0.00022000260499999998	0.00023199990000000002	20.2999995	-31.041666	-169.95833
G0610	0.093849533	0.0311999985	3.79979625e-05	36.5	16.0509965	0.0568724875	0.0110810005	0.008692002	0.007162001	0.005934	0.00227200055	0.0018140003000000002	0.00147100165	0.00021599979	0.000148000196	0.0002090018225	20.957499499999997	-31.458338	-169.95833
G0611	0.62853805	0.07929999800000001	0.0006139986	159.8999	20.305998000000002	0.189982535	0.0040970016000000005	0.0039940011	0.004583001	0.0049910005	0.0038450005999999997	0.00327100045	0.00288899985	0.00029700063	0.000267000875	0.00036899932	19.79	-31.958338	115.45835
G0612	0.092644525	0.031299998	7.3999165e-05	38.299805	16.0459975	0.07038748	0.011097001	0.008907001500000001	0.007491	0.0062780009000000005	0.0025710017	0.0019320007500000002	0.00185700135	0.00027800165	0.00023800135	0.00026000105	20.2275	-32.041668	-169.95833
G0613	0.100498385	0.031599999000000004	5.19976025e-05	39.0	15.548998000000001	0.05857253	0.010680001	0.00833800265	0.007010001599999999	0.005975000649999999	0.00243700105	0.0018510017500000002	0.0017070007	0.000256000085	0.00027100183	0.00028000027	19.9749995	-32.45834	-169.95833
G0614	0.12666366	0.0322	1.5996396500000002e-05	42.600098	15.2499965	0.0607824335	0.008641000999999999	0.006953001	0.0065000019999999995	0.00536600115	0.002216002	0.0016890019000000002	0.00144800175	0.00015600211999999998	0.000244000925	0.000258000565	19.497500000000002	-32.95834	-170.04166
G0615	0.128255605	0.033799999	1.4998019e-05	43.0	15.736997500000001	0.071790098	0.00898400125	0.00692300125	0.00620900085	0.0052030013	0.0022360012	0.00169000025	0.0014210008	0.00018900074	0.000237001105	0.00025900080500000004	18.740000000000002	-33.541668	-170.04166
G0616	0.80350297	0.08789999800000001	0.000445999207	175.59985	17.0509965	0.16915750499999999	0.0026670005	0.0025520008	0.00309500095	0.0034260005	0.00282499935	0.00249700245	0.00227800195	0.000275000925	0.0002350006225	0.00032200105500000003	18.705	-33.791668	151.29167
G0617	0.33995864	0.0554		386.3999	16.687998		-0.00021800026	0.00061400235	0.0020320006	0.002642002	0.0017720014	0.0012580007	0.0011439994	-0.00053199753	-0.00042599812	-0.00031799823	19.6224995	-33.875004	151.20836
G0618	0.12857645	0.031999999	1.6000122e-05	42.099853499999995	15.558998	0.06482005	0.007942000250000001	0.00633200075	0.0057830009500000005	0.00481300055	0.00198000115	0.0014960002	0.00127100015	9.700097500000001e-05	0.00020500086	0.00022600033	18.7974995	-33.95834	-169.95833
G0619					16.4849965												17.8075	-33.95834	151.20836
G0620					16.883997												17.1424995	-34.041668	151.12502
G0621	1.06578285	0.10120000000000001	0.00026099756500000003	199.5	16.959997	0.17888998499999997	0.0026410017000000003	0.0024689994500000003	0.00300400145	0.0033010021000000004	0.00282400095	0.00259700045	0.0024040006	0.0005130022725	0.0004490017825	0.000527000055	19.1675	-34.041668	151.20836
G0622	0.120505998	0.037199999	8.09952625e-05	45.0	14.151998500000001	0.057807563000000006	0.009712001	0.0077599995	0.006732	0.00561600175	0.00251300075	0.00197000055	0.0016750023000000002	0.00026800111	0.00026700087	0.00027600117	18.3925	-34.541668	-170.04166
G0623	0.12664448	0.0322	1.4998019e-05	42.899902499999996	14.515996999999999	0.08407247	0.008847	0.006843000700000001	0.0062940007999999995	0.0052879993	0.0022140015	0.0016580019	0.00143800115	0.00015100092	0.00022000074499999999	0.00025200099	17.9725	-35.041668	-169.95833
G0624	0.12881772	0.0339	1.9997358e-05	44.5	13.207998	0.08747255500000001	0.00774000015	0.00605699975	0.0054390003	0.00458500165	0.00189600135	0.00146200135	0.0011560023	0.0001510009125	0.00021000021	0.000246001405	17.5925	-35.375004	-170.04166
G0625	0.1539391	0.034399999	1.1995435e-05	46.29980449999999	13.366998500000001	0.08679247	0.00725	0.00562900115	0.0052049998	0.00450200025	0.0019340012	0.00147700125	0.0012160018	0.000100001695	0.000223001465	0.00025700033	17.539999	-35.70834	-170.04166
G0626	0.16105763	0.0364	1.2997538e-05	50.300049	14.7509975	0.09325253950000001	0.00678200085	0.0052300022	0.00491200015	0.00433200225	0.0019230004	0.0014830008	0.0012560021	0.00011900067199999999	0.000227000565	0.000265000385	17.302500000000002	-36.041668	-169.95833
G0627	0.14772053	0.035399999	1.1995435e-05	47.299805	14.591997	0.074169993	0.007789001	0.00595900045	0.0054260007	0.0047460012499999996	0.00208600055	0.00159300115	0.00135300125	0.000153001395	0.000216001645	0.00024100020000000002	17.0874995	-36.45834	-170.29166
G0628	0.158249915	0.0372	1.1995435e-05	50.199951	13.5629975	0.0863674875	0.0071820001000000005	0.00559800125	0.0050939992	0.0045300015	0.0020610001	0.00157300195	0.00131400115	0.000148002055	0.00022100098500000003	0.000254999845	16.584999500000002	-36.875004	-170.625
G0629	2.2810615	0.177999995	0.00721799765	310.80005	41.996998	0.38038247999999997	0.0111770015	0.0150300005	0.018573	0.020215	0.0225220005	0.0223170015	0.0210820005	0.0073970016	0.00607299995	0.00581900035	26.795	-12.375003	130.79167
G0630	0.7862795	0.089499995	0.00153099745	216.59985	23.2969995	0.11811506999999999	0.00371300055	0.0043030008500000005	0.0054480004999999995	0.00614500045	0.0049770008	0.0043210014500000005	0.00377900155	0.00022900105000000002	0.0001520011575	0.00021499955	17.4	-31.875002	115.70835
G0631	0.9000600999999999	0.0977	0.0019189976000000002	258.5	23.569998	0.13910997	0.00296000205	0.0037980005	0.0052250009	0.00610700065	0.00528199975	0.0046690015000000005	0.0040890015500000005	0.00023500248499999998	0.0001300014605	0.000203000382	16.902499499999998	-31.875002	115.791664
G0632	0.6052376500000001	0.0766	0.00018099695499999998	153.49975	19.560000000000002	0.148800015	0.0027140006500000003	0.0025929995	0.0029750019	0.0032750013999999997	0.00240899995	0.0020660013	0.0018310007	6.799958499999999e-05	4.3001025e-05	0.000138999895	18.169999500000003	-33.791668	151.29167
G0633					19.3779985												18.447499999999998	-33.875004	151.20836
G0634					19.384998500000002												16.892500000000002	-33.95834	151.20836
G0635					19.036												16.4324995	-34.041668	151.12502
G0636	0.455224395	0.06559999799999999	2.09957365e-05	135.4997525	19.756998	0.148842455	0.0027630013	0.00221200105	0.00246600245	0.0026230011000000003	0.00171400045	0.0014050007	0.0012130011	-6.599910750000001e-05	-4.7998501500000005e-05	5.90011495e-05	18.7124995	-34.041668	151.20836
G0637	0.358080475	0.056900000000000006	1.9997358500000003e-05	102.8999	20.605998999999997	0.1151399625	0.0030179992	0.0025110021	0.0026880000000000003	0.00277799925	0.00164899975	0.0013369992	0.0011270009	-6.5999107e-05	-5.599856365e-05	3.0001624999999996e-05	19.3174995	-34.125004	151.20836
G0638	0.6634549750000001	0.082299997	0.00026600063	190.1001	14.136997000000001	0.100817445	0.00240700135	0.0027450025	0.00350000155	0.0039490014	0.0030680001	0.0026580021	0.00235800255	0.00027400069	0.000255001705	0.00029600225500000003	13.030000000000001	-42.62501	148.20836
G0639	2.5505623	0.19309999	0.009030998	309.3999	38.827	0.2247051	0.0093100015	0.0126840005	0.015256001	0.016322	0.0186500005	0.018637	0.017641002500000003	0.0059670005	0.0048090015	0.00458000045	23.05	-19.125002	146.62502
G0640	1.0825666999999999	0.1045999975	1.4998019e-05	233.1001	26.393999	0.178804995	0.0018850006000000002	0.0018230025	0.0020440016	0.00216799975	0.00161000155	0.00140500255	0.00126100145	-2.60006625e-05	-3.99984415e-05	8.00006095e-05	18.394999499999997	-33.791668	151.29167
G0641					25.6229975												18.0125	-33.875004	151.20836
G0642					26.4159985												17.0125	-33.95834	151.20836
G0643					25.948999999999998												17.025	-34.041668	151.12502
G0644	0.75635567	0.0856999975	2.3998319999999998e-05	176.6001	25.995998999999998	0.187772515	0.0020700004	0.00189400095	0.00215800105	0.0023080017000000003	0.0016900003	0.001441	0.00129099935	-4.9998987000000005e-05	-6.3000246e-05	5.2999705e-05	18.5374995	-34.041668	151.20836
G0645	0.3370769	0.0592	1.79968775e-05	86.3999025	25.650996999999997	0.127167465	0.0043880008500000005	0.00370400215	0.0035610013	0.0034690015	0.0021300018	0.0017380007	0.00151500105	0.000221000985	0.00020100176000000002	0.0002650004	20.775	-34.20834	152.54167
G0646	0.351080805	0.060300000000000006	1.3995916e-05	88.30005	26.7009985	0.133882525	0.004413999599999999	0.0037200004	0.00360600095	0.0034970008	0.00217300095	0.00177800095	0.0015489999	0.00022500008499999998	0.0002100002	0.000276001165	20.35	-34.291668	152.29167
G0647	0.7240922	0.085899997	2.5998801000000002e-05	231.99975	20.072998	0.0968225	0.001507001	0.0014920011	0.0018450003	0.00206500105	0.00157900155	0.00137100185	0.00120800175	6.40004895e-05	7.7001748e-05	0.000134000555	12.142499	-42.62501	148.20836
G0648	0.24895823	0.045599999	0.00068799779	79.5	47.235998499999994	0.035707473499999996	0.00911100225	0.0089880025	0.0094450005	0.0089040005	0.0046180002500000004	0.00362700045	0.00307000055	0.000223001465	0.000231001525	0.00023300014	24.8425	-19.291666	147.62502
G0649	0.23573639000000002	0.046499997	1.3995916e-05	67.299805	40.659	0.055384994	0.0049800016499999995	0.00444700195	0.00434800055	0.00389900065	0.0020080004000000004	0.0015820004	0.00131800025	5.7000667500000006e-05	4.6001747e-05	8.499994999999999e-05	22.279999	-27.958338	153.79167
G0650	0.16378735	0.034799999	1.2997538e-05	48.999756	39.901999	0.0338374375	0.0067340005	0.005692999799999999	0.0053390003499999995	0.0046180002	0.0019830018	0.0015140008	0.0012500007	8.900091e-05	8.800067e-05	0.000110002235	23.074999	-28.041666	154.04167
G0651	0.20744743999999998	0.0434	2.49966975e-05	62.1999515	41.6209985	0.067242503	0.00629300065	0.0053420011	0.00514800105	0.0046490001999999996	0.0023210011	0.00180700235	0.0015010014	0.00018600002	0.00016800128	0.00019899942	21.439999999999998	-28.041666	155.04167
G0652	0.19137805000000002	0.040699998	1.3999641e-05	57.0	41.252998500000004	0.064862488	0.00600800105	0.0051390008	0.004918001700000001	0.0043950007	0.00209600105	0.0016290024	0.0013370011	0.000130001455	0.000128000975	0.000163000075	21.619999	-29.125002	154.45836
G0653	0.23608258999999998	0.043	1.2997538e-05	62.499756000000005	37.106	0.0768049965	0.0052199997	0.0045299995	0.00437800035	0.0038820021	0.00182000175	0.00142400155	0.0011850018	8.6000188e-05	7.6999888e-05	0.00011399947000000001	22.6424995	-30.625002	153.62502
G0654	0.25320181	0.0469999985	1.1995435e-05	68.1999525	37.358000000000004	0.0779100655	0.004679	0.00408899975	0.0039980003	0.00362700035	0.0018500015	0.00146200135	0.00121700015	7.5999647e-05	6.800144950000001e-05	0.000112000855	22.435	-30.791666	153.45836
G0655	0.271463125	0.048699997499999995	1.1995435e-05	71.39990499999999	36.1809985	0.08475244000000001	0.00446500075	0.003951	0.0038840006	0.00353000125	0.0018269997	0.00144900195	0.0012100022	6.0999766e-05	5.6000426499999996e-05	0.00010699965	22.2575	-30.958338	153.37502
G0656	0.288544005	0.051699999999999996	1.2997538e-05	74.9997575	35.727000000000004	0.09975505	0.0044379998	0.0039370023	0.0038490016	0.00353900155	0.0019119996500000002	0.0015360005	0.0012849998	9.400025e-05	9.2001634e-05	0.0001460015775	22.0075	-31.541666	153.29167
G0657	0.278244965	0.050699999999999995	1.1995435e-05	74.29980499999999	35.286998499999996	0.0894274725	0.00448800075	0.00400600015	0.0039070006	0.00360300205	0.0019120015	0.00153400005	0.00128300115	0.000104000795	9.300001e-05	0.000143000857	21.9725	-31.625002	153.29167
G0658	0.7239482	0.0852	0.0014749989	204.19995	38.961999	0.07467997	0.0029860008	0.004579000200000001	0.006029002300000001	0.0067340005	0.0052359997	0.0045910012	0.0039840024000000005	0.000252999365	9.999983049999999e-05	0.000135999171	16.6449995	-31.875002	115.70835
G0659	0.881075815	0.09709999799999999	0.0016509965	234.8999	39.977000000000004	0.09461248	0.00296800025	0.004642000449999999	0.0062690005	0.0070430003	0.005938001	0.0053360015	0.0046459995	0.00037800148	0.0001699999	0.00022000074	16.402499499999998	-31.875002	115.791664
G0660	0.24955558500000002	0.0489	1.3995916e-05	69.59985499999999	36.246998500000004	0.084582445	0.00479400165	0.0041920021500000005	0.0040920005	0.0037650018499999997	0.002022	0.00160700085	0.00134500115	0.000114001335	0.00011800043499999999	0.00016800128	21.8624995	-31.875002	153.29167
G0661	0.24642960000000003	0.0485	1.1995435e-05	69.000001	36.836998	0.0859425075	0.0048040001499999995	0.0041889995	0.004077000650000001	0.0037530009	0.00200600175	0.001588	0.0013229996	0.000108001755	0.000119000675	0.00017000176	21.7175	-31.958338	153.29167
G0662	0.3303275	0.0568	1.1995435e-05	83.79980499999999	35.25	0.102135065	0.0039810017	0.0036280006	0.0035940017999999997	0.0033890009	0.00199000165	0.0016029999	0.0013540015	9.600073e-05	8.700043e-05	0.0001470018175	21.17	-32.291668	152.87502
G0663	0.27669151000000003	0.0528	1.2997538e-05	75.1001	34.379999999999995	0.1083824625	0.004920002	0.0041880011	0.00408400025	0.00376400165	0.0021240003500000004	0.00169600175	0.00142900085	0.00015900098	0.000160001215	0.000220000745	21.5475	-32.45834	153.12502
G0664	0.21840217499999998	0.045099998	1.3995916e-05	63.299805000000006	33.125999	0.075615048	0.0050690005	0.00438000075	0.0041969996	0.00379300115	0.0019580014	0.00152300115	0.00128300115	0.0001320019375	0.00012400001	0.00016400032	20.8425	-32.45834	153.37502
G0665	0.27147865	0.053099999999999994	1.4998019e-05	74.19995	35.2019985	0.09112751499999999	0.0048399995	0.00413400125	0.0039889999	0.0037070009999999997	0.0021420009500000003	0.0016970001	0.0014520008	0.00016700104	0.00017400086	0.00021900050000000002	20.4774995	-32.45834	153.70836
G0666	0.29090288	0.0540999975	1.3999641e-05	77.5998525	35.464	0.08836495750000001	0.004865001900000001	0.00419300055	0.0040620008	0.003789002	0.0021870006	0.00174900145	0.00149200115	0.00017200224	0.0001790002	0.000225000085	20.067500000000003	-32.45834	154.12502
G0667	0.27631912000000003	0.0527	1.69985e-05	81.19995	35.562	0.09231758	0.004651002600000001	0.00407500195	0.0039600003	0.0036930013	0.00209000145	0.0016610008	0.00140200185	0.000136999415	0.00016800128	0.00021700002	19.8125	-32.45834	154.45836
G0668	0.26406175	0.0519	1.2997538e-05	114.0	34.431999	0.100350023	0.004990000200000001	0.004220001399999999	0.0041140002000000005	0.0037780013	0.0021220017	0.0016879998	0.00141800195	0.00014700182	0.0001530014	0.00020799972	21.375	-32.541668	153.12502
G0669	0.28955429499999996	0.0541999975	1.4998019e-05	122.09985	33.6819975	0.0993725075	0.004759000649999999	0.00404700075	0.0039430019	0.003676001	0.0021120012	0.00169100055	0.0014239997	0.00015200115999999998	0.00015800074	0.00021200068	21.4675	-32.625004	153.04167
G0670	0.265053965	0.050699999999999995	1.6000122e-05	87.4997575	33.629000000000005	0.09635508	0.004660001	0.00403499965	0.00393700045	0.00365900065	0.00202500075	0.0016080011	0.00135800055	0.0001660008	0.00015700236	0.00020900181999999998	21.2674995	-32.791668	152.95836
G0671	0.27104677	0.0516	1.8000603e-05	79.79980499999999	34.269000000000005	0.101497532	0.004696002249999999	0.00401100145	0.0039380006500000005	0.0036680009	0.0020750016	0.00164300015	0.00138500145	0.000141000375	0.00016300008	0.00021800026	20.9474995	-33.041668	152.87502
G0672	0.37270725	0.0597	1.5996397e-05	90.5998525	36.439	0.096779945	0.0039920006	0.0037329998	0.003734	0.0035110004	0.0020860005	0.0016970001	0.0014380012	0.0001460015775	0.0001400019975	0.000206001105	20.2275	-33.375004	152.04167
G0673	4.8696078499999995	0.4227	1.4998019e-05	368.49975	35.058998	0.23167503	0.001250000675	0.00149300135	0.00185700135	0.0019129999000000002	0.0014159996	0.0012170002	0.00105400015	-6.09997655e-05	-8.29994675e-05	5.6002289e-05	18.292499499999998	-33.791668	151.29167
G0674					35.0449985												17.88	-33.875004	151.20836
G0675					35.089												17.682499999999997	-33.95834	151.20836
G0676					35.296997000000005												17.369999999999997	-34.041668	151.12502
G0677	5.9934893	0.53219998	6.29983845e-05	666.5	35.474999	0.22657502000000002	0.00142800065	0.00168900005	0.0020369999	0.00213900205	0.00156100095	0.00134400095	0.00116200185	-5.2999707000000006e-05	-8.799880749999999e-05	3.5000965e-05	18.342499500000002	-34.041668	151.20836
G0678	2.83612765	0.24629999	2.6997179e-05	368.5	35.837	0.23481995	0.0017029997	0.0019240007000000002	0.0021830014500000003	0.00219300205	0.00140400045	0.00117300075	0.00100000015	-8.399971e-05	-0.00010499917	3.0007213000000005e-06	18.5199995	-34.125004	151.20836
G0679	0.349111135	0.059	1.3995916e-05	85.79980499999999	32.181997	0.09376251499999999	0.0041060001	0.0036559999	0.0036080013999999997	0.00340300055	0.00206700155	0.00168099995	0.00142400155	0.0001660008	0.00017200038	0.00023400038	20.232499500000003	-34.291668	152.04167
G0680	0.394654175	0.063	1.2997538e-05	97.3999	33.555	0.113227487	0.0034440011	0.0031320006	0.00316799995	0.0030660015000000002	0.00197300125	0.00160899945	0.0013720002	0.00016000122	0.00016400032	0.00023900158500000002	19.9949995	-34.375004	151.79167
G0681	0.372712805	0.0602999985	1.2997538e-05	91.89990499999999	34.339	0.111442445	0.0033370014	0.0031270012	0.0031909998	0.0030519999500000002	0.0018860009	0.001538001	0.0013079997	0.000127000735	0.00013200007499999998	0.00019800104	19.6699995	-34.875004	151.37502
G0682	0.325007975	0.0544999985	1.6000122e-05	92.3999025	32.2719975	0.042847513500000003	0.00321200115	0.00344800205	0.00365900065	0.0035399999	0.00208100115	0.00164899975	0.00139800085	-5.99958e-06	-9.998679e-06	2.50004235e-05	14.9849995	-35.791668	136.45836
G0683	0.539833435	0.074899998	1.6000122e-05	109.09985499999999	30.708998	0.1558125	0.00378200225	0.0032510012499999998	0.00319600105	0.00305500065	0.0021690018	0.0018220022	0.00157700105	0.00019000098	0.00022800080999999997	0.000341000035	18.22	-36.20834	151.29167
G0684	0.564379485	0.0774	1.99973585e-05	121.79980499999999	29.4219975	0.133585095	0.00304100105	0.002696	0.0027180016	0.00268200225	0.0019970015	0.00167600255	0.00145100245	0.000145999715	0.000208001585	0.000324999915	17.630000000000003	-36.20834	151.95836
G0685	0.47321735	0.06659999999999999	1.4998019e-05	114.0	32.563	0.110847475	0.00265900045	0.0025890004000000003	0.0027050003	0.00265100035	0.00170700065	0.0014040004	0.00119200165	-3.9000065000000004e-05	-5.49983235e-05	2.80011445e-05	18.104999499999998	-36.291668	150.29167
G0686	0.540728535	0.0757999975	1.79968775e-05	120.09985499999999	29.5939975	0.11224997	0.002890002	0.00267700105	0.0026010014	0.002708001	0.0020059999000000004	0.00164700115	0.00141900035	0.00018399954	0.00020000152	0.00029100105500000004	17.8074995	-36.291668	153.29167
G0687	0.517533135	0.0740999955	1.89952555e-05	114.59985499999999	30.6729985	0.179995065	0.00355000235	0.00310800225	0.0030590017000000002	0.003010001	0.0021780003	0.0018080007	0.00155200065	0.00019100121999999998	0.00022399984	0.000323001295	17.814999999999998	-36.291668	154.20836
G0688	0.575212285	0.07809999749999999	1.3999641e-05	252.699705	28.8109995	0.15921247	0.0031510015000000002	0.002766002	0.0028390009000000003	0.00274700115	0.00193800035	0.0016200021	0.00138500145	0.000115001572	0.00020100176	0.00033199974	17.577499500000002	-36.875004	152.54167
G0689	1.22660675	0.1161999975	1.3999641e-05	337.19995	27.7169995	0.231080055	0.0030180011	0.0026470013	0.00264500085	0.0026019997500000003	0.0019879993000000004	0.00171400045	0.0014990009	0.00019900128	0.000250000505	0.00037400051999999997	17.1475	-36.95834	153.87502
G0690	1.014806685	0.1038	1.3999641e-05	238.0	28.0319975	0.21867001	0.0031860005	0.00278800165	0.00274200175	0.00268799995	0.0020220000000000004	0.0017319992	0.001507001	0.00019999966	0.000244000925	0.00035800226	17.0599995	-36.95834	153.95836
G0691	1.2438335999999999	0.1195999975	1.2997538e-05	304.2998	29.550998999999997	0.20430505	0.00125500003	0.00119700095	0.00137900185	0.00144600125	0.0012910012	0.0011650007	0.0010590013	7.300078800000001e-05	9.80012125e-05	0.000224001705	12.5775	-42.62501	148.20836
G0692	0.33526441500000004	0.056199998	0.00046899542999999995	91.19971	57.558	0.038087487	0.0072889998	0.00708600135	0.00744900105	0.00697500075	0.0041740015	0.0033630021499999998	0.0028600022500000002	0.00020599924000000002	0.00016700104	0.000173000615	30.022499500000002	-19.291666	147.62502
G0693	0.23685301	0.045599999	6.0997905e-05	69.39990499999999	61.701	0.0485849375	0.005508	0.00557100015	0.0055980013	0.0051380005	0.0026400014500000003	0.0020890013	0.00172700175	0.00014200061500000002	0.00010500103000000001	0.000130001455	21.7625	-31.958338	115.45835
G0694	0.331282525	0.056899999	8.999929e-05	84.3999	51.71	0.07285249	0.0050560013	0.00495600135	0.0049070007499999995	0.0045149996	0.0027210004500000003	0.0021800008	0.00180000065	3.30023475e-05	3.0007214999999987e-06	4.7000125e-05	22.697499999999998	-33.791668	151.29167
G0695					49.596999999999994													-33.875004	151.20836
G0696					50.134												24.935	-33.95834	151.20836
G0697					49.346999999999994												22.7175	-34.041668	151.12502
G0698	0.482646105	0.0687	6.09979035e-05	109.3999025	51.11	0.08942747200000001	0.00424900095	0.00410999915	0.0042000003	0.00393800065	0.0026250016000000003	0.0021560005500000003	0.0018170010500000002	1.2999400000000003e-05	-2.000482500000001e-06	4.9000605e-05	22.2375	-34.041668	151.20836
G0699	0.49926636	0.0701	5.3994357e-05	120.69971	54.9309985	0.07807994	0.0028600022500000002	0.00319899985	0.00352100095	0.00348000045	0.0024450012	0.00202500075	0.0017210003	0.000112000855	6.800144699999999e-05	0.000111000615	17.775	-42.62501	148.20836
G0700	0.146893975	0.0381999985	6.09979035e-05	50.999756	47.381	0.11671245499999999	0.0084259995	0.007112002	0.00636900035	0.005686	0.0025970023	0.0020110011	0.00162300095	0.00018200092	0.000148000195	0.000183999535	11.3625	-48.12501	143.54167
G0701	0.08447563	0.0273999995	8.299947e-05	37.300049	46.166	0.05143249	0.0110610015	0.009568001999999999	0.008567002	0.0072340016	0.0026700012	0.0020080004	0.0016040001	0.00017900206	0.00013400055	0.000156000255	8.492499500000001	-51.20834	140.54167
G0702	0.0884833	0.028499999499999998	0.00011899695	39.999756	45.648998500000005	0.0827550875	0.0110450015	0.00968700075	0.008851001	0.00753699985	0.0028650016	0.0021680016000000003	0.00178000145	0.00019000098	0.00015000068	0.00017900206000000002	6.7299998500000004	-52.45834	139.29167
G0703	0.08212649699999999	0.029599999000000002	0.00020799786	42.499756	44.232	0.0742975475	0.011919000999999999	0.010575000000000001	0.009758001	0.008398000499999999	0.00326600115	0.0024770014	0.0020270013	0.000233000145	0.00018600002	0.00021300091999999998	6.4049997	-53.20834	138.54167
G0704	0.0859672225	0.0258999995	4.9997122e-05	35.399902499999996	42.726997999999995	0.0665625315	0.010431999	0.009199001	0.008312	0.0069430005	0.0025000013500000003	0.0018610004	0.00147900175	0.000156000255	0.0001180004325	0.000148000195	6.539999999999999	-54.37501	137.20836
G0705	0.087423097	0.0298999985	0.00020899996	43.599853499999995	42.797999000000004	0.0169224735	0.011707000499999998	0.010358002	0.0096080005	0.008343001499999999	0.0032630003499999997	0.0024860017	0.00202500075	0.000231001525	0.00017799996	0.00019900128	5.85249985	-55.041668	136.54167
G0706	0.08146689	0.0324	0.00032899902	46.100098	40.775000000000006	-0.0007150169999999983	0.013035001	0.0114409995	0.01050900125	0.009036000499999999	0.00369800065	0.00285500105	0.00232800095	0.00035200081999999997	0.000248001885	0.00027799979	5.44249985	-55.87501	135.45836
G0707	0.0839364625	0.0293	0.00019599869999999998	42.6999515	43.631	0.049562573	0.0118900015	0.0104710015	0.009702000499999999	0.0083780005	0.0032290015	0.0024450011	0.00199900005	0.00025400147	0.00018800050000000002	0.00021100044	5.359999999999999	-56.87501	134.12502
G0708	0.092945128	0.032199997	0.0002399981	46.499756	40.988999	0.048457502	0.011859999999999999	0.0102810025	0.009532001	0.008333001	0.0034030006	0.0025990009	0.0021510012500000003	0.00033500045500000004	0.00023000129	0.00023999996	5.4925	-57.87501	132.79167
G0709	0.10864937999999999	0.0331999975	0.000217996535	49.399902499999996	41.503998499999994	0.045057535499999996	0.0109290015	0.0095930005	0.008997001	0.008002	0.0033300016	0.0025479998	0.0021260008500000004	0.000305000685	0.000202002	0.00021000206	4.31999985	-58.791668	131.37502
G0710	0.0997584225	0.035399999	0.000309996305	50.399902499999996	38.332999	0.06609499499999999	0.012267001	0.01051100175	0.00969	0.0084620005	0.0036810003	0.00283000055	0.00235900095	0.00035599991	0.00022600031999999999	0.000242000445	4.255	-59.70834	129.95836
